instance,algorithm,n_customers,n_scenarios,delivery_ratio,net_demand,mean_abs_demand,demand_variance,ordering_sensitivity,objective,gap,n_nodes,solve_time_s,cuts_added,proved_optimal,total_distance,expected_penalty,n_vehicles,avg_route_penalty,max_route_peak_mean,p_any_overflow,overflow_position
test_inst_0,baseline_robust,8,50,0.625,-1.9375160452961175,1.4550175185954157,94.75673049869123,10.0,1.0,0.0,1,0.006070852279663086,"{'route_capacity': 0, 'sec': 0}",True,0.0,0.0,1,0.0,2.580256602794887,0.0,[]
test_inst_0,svrp_exact,8,50,0.625,-1.9375160452961175,1.4550175185954157,94.75673049869123,10.0,1.0,0.0,1,0.10055804252624512,"{'route': 0, 'jensen_set': 0, 'rci': 0, 'sec': 0}",True,0.0,0.0,1,0.0,2.580256602794887,0.0,[]
test_inst_1,baseline_robust,8,50,0.5,2.0045164784338843,1.3304010430689286,98.24397686312707,10.0,1.0,0.0,1,0.0004189014434814453,"{'route_capacity': 0, 'sec': 0}",True,0.0,0.0,1,0.0,4.4734574798247735,0.0,[]
test_inst_1,svrp_exact,8,50,0.5,2.0045164784338843,1.3304010430689286,98.24397686312707,10.0,1.0,0.0,1,0.0975179672241211,"{'route': 0, 'jensen_set': 0, 'rci': 0, 'sec': 0}",True,0.0,0.0,1,0.0,4.4734574798247735,0.0,[]
test_inst_2,baseline_robust,8,50,0.375,2.7468137276658156,0.9070294507577171,110.38885595665809,10.0,1.0,0.0,1,0.0004699230194091797,"{'route_capacity': 0, 'sec': 2}",True,0.0,0.0,1,0.0,2.7468137276658156,0.0,[]
test_inst_2,svrp_exact,8,50,0.375,2.7468137276658156,0.9070294507577171,110.38885595665809,10.0,1.0,0.0,1,0.09814715385437012,"{'route': 0, 'jensen_set': 0, 'rci': 0, 'sec': 2}",True,0.0,0.0,1,0.0,2.7468137276658156,0.0,[]
